Clave,Unidad,Nombre,Cantidad,Costo,Precio,Cantidad Mínima,Precios Adicionales,Información Adicional,Categoría,Costo Promedio,
SOMBRA 2,,SOMBRA 2,0.0,434.0,1800.0,0.0,,,,434.0,
SOMBRA 3,,SOMBRA 3,3.0,282.0,2300.0,0.0,,,,285.94,
,,SOMBRA 4,0.0,0.0,1400.0,0.0,,,,0.0,
SOMBRA CHICA,,SOMBRA CHICA,0.0,145.0,950.0,0.0,,,,145.0,
,,SOMBRA COMPACTO,3.0,0.0,3200.0,0.0,,,,0.0,
,,SOMBRA MAQ 5,0.0,0.0,3000.0,0.0,,,,0.0,
,,SOMBRA MAQ 6,4.0,0.0,2500.0,0.0,,,,0.0,
,,SOMBRA MAQ 7,18.0,0.0,2000.0,0.0,,,,0.0,
,,SONAJERO,0.0,0.0,4000.0,0.0,,,,0.0,
,,SPINERS,0.0,0.0,850.0,0.0,,,,0.0,
STICH CHICO,,STICH PELUCHE CHICO,1.0,2000.0,13500.0,0.0,,,,2000.0,
STICH GRANDE,,STICH PELUCHE GRANDE,0.0,3928.0,21000.0,0.0,,,,3928.0,
STICH MED,,STICH PELUCHE MED,4.0,2678.0,17500.0,0.0,,,,2678.0,
TANJIRO,,TANJIRO,0.0,2180.0,8000.0,0.0,,,,2180.0,
TANJIRO 2,,TANJIRO 2,0.0,5500.0,20000.0,0.0,,,,5500.0,
TARJETA REGALO CHICA,,TARJETA REGALO CHICA,6.0,0.0,200.0,0.0,,,,0.0,
TARJETA REGALO MED,,TARJETA REGALO MED,5.0,0.0,300.0,0.0,,,,0.0,
,,TELA ARAÑA,4.0,0.0,2300.0,0.0,,,,0.0,
TENIS SAPITO,,TENIS SAPITO,0.0,1500.0,3000.0,0.0,,,,1500.0,
,,TIRANTE ESPEJUELOS,5.0,0.0,1500.0,0.0,,,,0.0,
TIRANTE SILICONA,,TIRANTE SILICONA,0.0,74.0,450.0,0.0,,,,74.0,
TOALLITA COCINA,,TOALLITA COCINA,10.0,90.0,350.0,0.0,,,,90.0,
TOALLITA COCINA 2,,TOALLITA COCINA 2,0.0,214.0,750.0,0.0,,,,214.0,
,,TOBILLERAS 1,0.0,0.0,1500.0,0.0,,,,0.0,
,,TOBILLERAS 2,0.0,0.0,2500.0,0.0,,,,0.0,
,,TOBILLERAS 3,0.0,0.0,3500.0,0.0,,,,0.0,
,,TONICO CORPORAL,4.0,0.0,2500.0,0.0,,,,0.0,
,,TOP MUJER,0.0,0.0,2000.0,0.0,,,,0.0,
TRAPITO COCINA,,TRAPITO COCINA,0.0,220.0,500.0,0.0,,,,220.0,
TRATAMIENTO PESTAÑA,,TRATAMIENTO PESTAÑA,60.0,156.0,850.0,0.0,,,,156.0,
UÑAS DOBLE,,UÑAS DOBLE,0.0,278.0,1500.0,0.0,,,,278.0,
,,UÑAS MANO 1,0.0,0.0,500.0,0.0,,,,0.0,
UÑAS,,UÑAS MANO 2,0.0,148.0,650.0,0.0,,,,148.0,
,,UÑAS MANO 3,0.0,0.0,1300.0,0.0,,,,0.0,
UÑAS NIÑA,,UÑAS NIÑA 1,0.0,93.0,500.0,0.0,,,,93.0,
,,UÑAS NIÑA 2,0.0,0.0,850.0,0.0,,,,0.0,
,,UÑAS NIÑA 3,14.0,0.0,550.0,0.0,,,,0.0,
VASOS,,VASOS,0.0,250.0,650.0,0.0,,,,250.0,
VELAS NAVIDAD,,VELAS NAVIDAD,0.0,120.0,450.0,0.0,,,,120.0,
VELAS PLANAS,,VELAS PLANAS,0.0,20.0,75.0,0.0,,,,20.0,
VENUS,,VENUS,0.0,230.0,950.0,0.0,,,,230.0,
VENUS RESPUESTO,,VENUS RESPUESTO,0.0,870.0,3500.0,0.0,,,,870.0,
VESTIDOS,,VESTIDOS,0.0,1140.0,4000.0,0.0,,,,1140.0,
YOYOS,,YOYOS,0.0,130.0,800.0,0.0,,,,130.0,
,,ZAPATERAS,0.0,0.0,4000.0,0.0,,,,0.0,
ÚTILES REPOSTERÍA,,ÚTILES REPOSTERÍA,0.0,260.0,950.0,0.0,,,,260.0,
ÚTILES REPOSTERÍA CAJA,,ÚTILES REPOSTERÍA CAJA,0.0,1135.0,4000.0,0.0,,,,1135.0,
ÚTILES REPOSTERÍA PAR,,ÚTILES REPOSTERÍA PAR,0.0,435.0,1500.0,0.0,,,,435.0,
ÚTILES REPOSTERÍA TRÍO,,ÚTILES REPOSTERÍA TRÍO,0.0,392.0,1500.0,0.0,,,,392.0,
