Clave,Unidad,Nombre,Cantidad,Costo,Precio,Cantidad Mínima,Precios Adicionales,Información Adicional,Categoría,Costo Promedio,
,,PECHERA REBAJA,0.0,0.0,2000.0,0.0,,,,0.0,
PECHERAS,,PECHERAS,5.0,1445.0,6800.0,0.0,,,,1445.0,
PEINE MINI,,PEINE MINI,5.0,29.0,500.0,0.0,,,,29.0,
PEINES 1,,PEINES 1,0.0,44.0,350.0,0.0,,,,44.0,
PEINES GRANDES,,PEINES GRANDES,0.0,0.0,450.0,0.0,,,,0.0,
PELLIZCO 1,,PELLIZCO 1,16.0,50.0,1000.0,0.0,,,,14.06,
PELLIZCO 10,,PELLIZCO 10,0.0,0.0,1500.0,0.0,,,,0.0,
,,PELLIZCO 11,40.0,0.0,250.0,0.0,,,,0.0,
,,PELLIZCO 12,15.0,0.0,950.0,0.0,,,,0.0,
PELLIZCO 450,,PELLIZCO 13,0.0,0.0,450.0,0.0,,,,0.0,
PELLIZCO 2,,PELLIZCO 2,42.0,65.0,350.0,0.0,,,,65.01,
PELLIZCO 3,,PELLIZCO 3,18.0,111.0,500.0,0.0,,,,110.95,
PELLIZCO 4,,PELLIZCO 4,26.0,130.0,650.0,0.0,,,,130.0,
PELLIZCO 5,,PELLIZCO 5,17.0,185.0,850.0,0.0,,,,185.09,
PELLIZCO 6,,PELLIZCO 6,7.0,148.0,700.0,0.0,,,,148.0,
PELLIZCO 7,,PELLIZCO 7,8.0,240.0,900.0,0.0,,,,240.0,
PELLIZCO 8,,PELLIZCO 8,6.0,334.0,1200.0,0.0,,,,334.0,
PELLIZCO 9,,PELLIZCO 9,47.0,93.0,400.0,0.0,,,,93.0,
,,PELLIZCO REBAJA 1,0.0,0.0,300.0,0.0,,,,0.0,
,,PELLIZCOS 14,0.0,0.0,550.0,0.0,,,,0.0,
,,PELLIZCOS 15,34.0,0.0,750.0,0.0,,,,0.0,
,,PELLIZCOS REBAJA 2,1.0,0.0,500.0,0.0,,,,0.0,
PELOTA FÚTBOL,,PELOTA FÚTBOL,1.0,1111.0,5000.0,0.0,,,,1111.0,
PELOTA RETORNO,,PELOTA RETORNO,0.0,130.0,500.0,0.0,,,,130.0,
PELOTAS CHICAS,,PELOTAS CHICAS,3.0,667.0,3500.0,0.0,,,,667.0,
PELOTAS GRANDES,,PELOTAS GRANDES,0.0,480.0,2000.0,0.0,,,,480.0,
PELOTAS MED,,PELOTAS MED,10.0,222.0,1000.0,2.0,,,,222.0,
PELOTICAS,,PELOTICAS,0.0,93.0,350.0,0.0,,,,93.0,
PELOTICAS 1,,PELOTICAS 1,1.0,0.0,450.0,0.0,,,,0.0,
PELOTICAS 2,,PELOTICAS 2,3.0,0.0,750.0,0.0,,,,0.0,
PELUCHES,,PELUCHES,0.0,1500.0,3500.0,0.0,,,,1486.53,
PELUCHES GRANDES,,PELUCHES GRANDES,0.0,0.0,5300.0,0.0,,,,0.0,
PELUCHES MEDIANOS,,PELUCHES MEDIANOS,0.0,1500.0,4000.0,0.0,,,,1289.06,
PERFILADOR DE CEJAS,,PERFILADOR DE CEJAS,14.0,32.0,350.0,0.0,,,,32.0,
PERFUME,,PERFUME,0.0,600.0,3000.0,0.0,,,,612.99,
PERFUME DE BOLSO,,PERFUME DE BOLSO,5.0,312.0,1200.0,0.0,,,,312.0,
PERFUME LARGO,,PERFUME LARGO,0.0,315.0,1500.0,0.0,,,,315.0,
PERFUME NIÑO,,PERFUME NIÑO,0.0,0.0,3000.0,0.0,,,,0.0,
PESONERA 1,,PESONERA 1,1.0,0.0,1500.0,0.0,,,,0.0,
,,PESONERA PAR,4.0,0.0,300.0,0.0,,,,0.0,
PESTAÑAS 1,,PESTAÑAS 1,1.0,0.0,450.0,0.0,,,,0.0,
PESTAÑAS 2,,PESTAÑAS 2,10.0,0.0,650.0,0.0,,,,0.0,
,,PESTAÑAS PELO A PELO,0.0,0.0,650.0,0.0,,,,0.0,
PETALOS,,PETALOS,3.0,0.0,250.0,0.0,,,,0.0,
PICO PATO,,PICO PATO,6.0,167.0,800.0,0.0,,,,173.57,
PIERCIENG,,PIERCIENG,35.0,0.0,200.0,0.0,,,,0.0,
PIERCIENG DE NARIZ,,PIERCIENG DE NARIZ,1.0,15.0,350.0,0.0,,,,5.81,
PIERCING DE OREJA,,PIERCING DE OREJA,2.0,0.0,950.0,0.0,,,,0.0,
PIJAMA,,PIJAMA,0.0,0.0,4000.0,0.0,,,,0.0,
,,PIKACHU PELUCHE CHICO,1.0,0.0,13500.0,0.0,,,,0.0,
,,PIKACHU PELUCHE GRANDE,1.0,0.0,21000.0,0.0,,,,0.0,
PILAS 2A,,PILAS 2A,0.0,0.0,300.0,0.0,,Pareja,,0.0,
PILAS 3A,,PILAS 3A,0.0,0.0,300.0,0.0,,,,0.0,
PILAS DE LITIO,,PILAS DE LITIO,0.0,0.0,200.0,0.0,,,,0.0,
PILAS DE RELOJ,,PILAS DE RELOJ,0.0,0.0,100.0,0.0,,,,0.0,
PINBALL,,PINBALL,0.0,0.0,450.0,0.0,,,,0.0,
PINCEL DE CEJA,,PINCEL DE CEJA,4.0,0.0,750.0,0.0,,,,0.0,
PINCEL DE CEJAS,,PINCEL DE CEJAS DOBLE,0.0,0.0,950.0,0.0,,,,0.0,
PINES SAPO,,PINES SAPO,12.0,0.0,300.0,0.0,,,,0.0,
,,PINGÜINO LUZ,0.0,0.0,800.0,0.0,,,,0.0,
,,PINTA PELO,4.0,0.0,1200.0,0.0,,,,0.0,
PINTURA UÑA,,PINTURA UÑA,41.0,0.0,950.0,0.0,,,,0.0,
PINTURA UÑA BISSÚ,,PINTURA UÑA BISSÚ,7.0,0.0,550.0,0.0,,,,0.0,
PINTURA UÑA CHICA,,PINTURA UÑA CHICA,1.0,70.0,500.0,0.0,,,,70.0,
PISTOLA DE AGUA,,PISTOLA DE BURBUJAS,0.0,558.0,2500.0,0.0,,,,558.0,
PLANTILLAS,,PLANTILLAS,22.0,0.0,650.0,0.0,,,,0.0,
,,PLANTILLAS 2,0.0,0.0,850.0,0.0,,,,0.0,
POCHITA,,POCHITA,0.0,0.0,4500.0,0.0,,,,0.0,
POLVO DE CEJAS,,POLVO DE CEJAS,0.0,0.0,550.0,0.0,,,,0.0,
POLVOS TRASLUCIDOS,,POLVOS TRASLUCIDOS,0.0,0.0,2000.0,0.0,,,,0.0,
POMO AGUA,,POMO AGUA,1.0,0.0,7000.0,0.0,,,,0.0,
PORTA PAÑOS,,PORTA PAÑOS,0.0,0.0,800.0,0.0,,,,0.0,
PORTAMINAS,,PORTAMINAS,0.0,0.0,400.0,0.0,,,,0.0,
PORTAPAÑOS 2,,PORTAPAÑOS 2,0.0,450.0,900.0,0.0,,,,450.0,
PORTASERVILLETA,,PORTASERVILLETA,2.0,330.0,500.0,0.0,,,,330.0,
,,POZUELO CHICO,0.0,0.0,850.0,0.0,,,,0.0,
,,POZUELO GRANDE,0.0,0.0,1200.0,0.0,,,,0.0,
,,POZUELO MEDIANO,0.0,0.0,950.0,0.0,,,,0.0,
,,POZUELO MINI,6.0,0.0,500.0,0.0,,,,0.0,
POZUELOS,,POZUELOS,0.0,250.0,650.0,0.0,,,,250.0,
PQTICO HEBILLA,,PQTICO HEBILLA,0.0,110.0,450.0,0.0,,,,110.0,
PRIMER,,PRIMER,4.0,200.0,1600.0,0.0,,,,197.86,
,,PRIMER 1,1.0,0.0,800.0,0.0,,,,0.0,
PROTECTOR SOLAR,,PROTECTOR SOLAR,0.0,266.0,950.0,0.0,,,,266.0,
,,PUERCOS AGUA,0.0,0.0,550.0,0.0,,,,0.0,
PUFF,,PUFF,17.0,0.0,450.0,0.0,,,,0.0,
,,PUFF EXFOLIANTE,0.0,0.0,550.0,0.0,,,,0.0,
,,PULOVER,2.0,0.0,4500.0,0.0,,,,0.0,
PULOVER DE HOMBRE,,PULOVER DE HOMBRE,0.0,0.0,2400.0,0.0,,,,0.0,
PULOVER DE MUJER,,PULOVER DE MUJER 2,0.0,1085.0,2500.0,0.0,,,,921.48,
PULOVER MANGA,,PULOVER MANGA,29.0,0.0,6500.0,0.0,,,,0.0,
,,PULSERA PAREJA,0.0,0.0,1200.0,0.0,,,,0.0,
,,PULSO,15.0,0.0,750.0,0.0,,,,0.0,
,,PULSO TURCO,7.0,0.0,750.0,0.0,,,,0.0,
,,PULSOS CARACOL,21.0,0.0,600.0,0.0,,,,0.0,
,,PULSOS CONJUNTO,1.0,0.0,650.0,0.0,,,,0.0,
,,PULSOS CUERO,7.0,0.0,700.0,0.0,,,,0.0,
HILOS ROJOS,,PULSOS HILOS ROJOS,6.0,130.0,600.0,0.0,,,,130.0,
,,PULSOS NIÑA,7.0,0.0,450.0,0.0,,,,0.0,
,,PULSOS OJO TURCO,0.0,0.0,550.0,0.0,,,,0.0,
,,PULSOS PERLA,11.0,0.0,600.0,0.0,,,,0.0,
PULSOS DE PAREJA,,PULSOS YING YANG,0.0,0.0,650.0,0.0,,,,0.0,
QUITA DUREZA,,QUITA DUREZA,5.0,0.0,950.0,0.0,,,,0.0,
QUITA DUREZA 1,,QUITA DUREZA 1,0.0,104.0,600.0,0.0,,,,104.0,
QUITA PELUSA,,QUITA PELUSA,0.0,0.0,1200.0,0.0,,,,0.0,
RABO GATO,,RABO GATO,0.0,0.0,500.0,0.0,,,,0.0,
,,RABO GATO HALLOWEEN,0.0,0.0,1200.0,0.0,,,,0.0,
RASURADORA,,RASURADORA,0.0,1303.0,4000.0,0.0,,,,1303.0,
RAYADOR,,RAYADOR,0.0,0.0,1500.0,0.0,,,,0.0,
RAYADOR 1,,RAYADOR 1,0.0,250.0,650.0,0.0,,,,250.0,
REDESILLAS,,REDESILLAS,8.0,0.0,400.0,0.0,,,,0.0,
RELOJ DE HOMBRE,,RELOJ DE HOMBRE,0.0,0.0,3500.0,0.0,,,,0.0,
RELOJ DE NIÑO,,RELOJ DE NIÑO,1.0,0.0,3200.0,0.0,,,,0.0,
RESORTE CHICO,,RESORTE CHICO,0.0,0.0,500.0,0.0,,,,0.0,
RESORTE GRANDE,,RESORTE GRANDE,0.0,0.0,600.0,0.0,,,,0.0,
RESORTE MEDIANO,,RESORTE MEDIANO,0.0,0.0,550.0,0.0,,,,0.0,
RESORTE SUPER GRANDE,,RESORTE SUPER GRANDE,0.0,0.0,1000.0,0.0,,,,0.0,
RIZADOR DE PESTAÑAS,,RIZADOR DE PESTAÑAS,5.0,0.0,1200.0,0.0,,,,0.0,
,,RIÑONERA REABAJA,0.0,0.0,3000.0,0.0,,,,0.0,
RIÑONERAS,,RIÑONERAS,1.0,2606.0,7500.0,0.0,,,,2606.0,
RIÑONERAS 2,,RIÑONERAS 2,1.0,1112.0,6000.0,0.0,,,,1112.05,
ROPA ARITA,,ROPA ARITA,0.0,0.0,3500.0,0.0,,,,0.0,
RUBOR,,RUBOR,7.0,0.0,1700.0,0.0,,,,0.0,
SACA PIOJOS,,SACA PIOJOS,7.0,167.0,800.0,0.0,,,,167.0,
SALVAVIDA,,SALVAVIDA,0.0,521.0,2500.0,0.0,,,,521.0,
SANDALIA DE H,,SANDALIA DE H,0.0,0.0,4500.0,1.0,,,,0.0,
SANDALIA MUJER 1,,SANDALIA MUJER 1,0.0,0.0,2500.0,0.0,,,,0.0,
SANDALIA MUJER 2,,SANDALIA MUJER 2,0.0,0.0,3000.0,0.0,,,,0.0,
SANDALIA SAPITO ADULTO,,SANDALIA SAPITO ADULTO,0.0,0.0,4000.0,0.0,,,,0.0,
SANDALIA SAPITO NIÑO,,SANDALIA SAPITO NIÑO,0.0,0.0,3500.0,0.0,,,,0.0,
SANTAS,,SANTAS,1.0,0.0,3200.0,0.0,,,,0.0,
SAPITO FASHION,,SAPITO FASHION,0.0,1750.0,5500.0,0.0,,,,1750.0,
SAPITO NIÑO,,SAPITO NIÑO,1.0,0.0,950.0,0.0,,,,0.0,
SAPO ADULTO,,SAPO ADULTO,0.0,2100.0,4500.0,0.0,,,,2100.0,
SAPO NIÑO,,SAPO NIÑO,0.0,0.0,3500.0,0.0,,,,0.0,
SERUM,,SERUM,0.0,378.0,2000.0,0.0,,,,385.8,
SET GLOBO CHICO,,SET GLOBO CHICO,0.0,261.0,1300.0,0.0,,,,261.0,
,,SHORTS,1.0,0.0,3500.0,0.0,,,,0.0,
SILICONA,,SILICONA,0.0,0.0,650.0,0.0,,,,0.0,
SLIME CHICO,,SLIME CHICO,11.0,0.0,1000.0,0.0,,,,0.0,
,,SLIME GRANDE,1.0,0.0,2200.0,0.0,,,,0.0,
SOMBRA 2,,SOMBRA 2,3.0,372.0,2300.0,0.0,,,,372.0,
SOMBRA CHICA,,SOMBRA CHICA,0.0,145.0,950.0,0.0,,,,145.0,
,,SOMBRA COMPACTO,2.0,0.0,3200.0,0.0,,,,0.0,
,,SOMBRA MAQ 3,2.0,0.0,2500.0,0.0,,,,0.0,
,,SOMBRA MAQ 4,0.0,0.0,3000.0,0.0,,,,0.0,
,,SOMBRA MAQ 5,6.0,0.0,2000.0,0.0,,,,0.0,
,,SOMBRA MAQUILLAJE REBAJA,0.0,0.0,800.0,0.0,,,,0.0,
SOMBRAS DE MAQ,,SOMBRAS DE MAQ,0.0,0.0,1550.0,0.0,,,,0.0,
SOMBRAS DE MAQUILLAJE,,SOMBRAS DE MAQUILLAJE,0.0,434.0,1800.0,0.0,,,,400.67,
SOMBRAS MEDIANAS,,SOMBRAS MEDIANAS,0.0,369.0,1400.0,0.0,,,,369.0,
,,SONAJERO,0.0,0.0,4000.0,0.0,,,,0.0,
,,SPINERS,2.0,0.0,850.0,0.0,,,,0.0,
MOCO SLIME,,SQUICHI,0.0,0.0,1300.0,0.0,,,,0.0,
STICH CHICO,,STICH PELUCHE CHICO,1.0,2000.0,13500.0,0.0,,,,2000.0,
STICH GRANDE,,STICH PELUCHE GRANDE,0.0,3928.0,21000.0,0.0,,,,3928.0,
STICH MED,,STICH PELUCHE MED,1.0,2678.0,17500.0,0.0,,,,2678.0,
TABLETAS MAGICAS,,TABLETAS MAGICAS,0.0,0.0,2500.0,0.0,,,,0.0,
TANJIRO,,TANJIRO,0.0,5500.0,12000.0,0.0,,,,5500.0,
TARJETA REGALO GRANDE,,TARJETA REGALO GRANDE,0.0,0.0,300.0,0.0,,,,0.0,
TARJETA REGALO MED,,TARJETA REGALO MED,0.0,0.0,200.0,0.0,,,,0.0,
TARJETERO,,TARJETERO,0.0,0.0,500.0,0.0,,,,0.0,
,,TELA ARAÑAS,0.0,0.0,2300.0,0.0,,,,0.0,
TENIS 1,,TENIS 1,2.0,0.0,5500.0,0.0,,,,0.0,
TENIS 2,,TENIS 2,0.0,0.0,12200.0,0.0,,,,0.0,
TENIS DE NIÑO,,TENIS DE NIÑO,0.0,0.0,6000.0,0.0,,,,0.0,
TENIS DE SACO,,TENIS DE SACO,0.0,0.0,2500.0,0.0,,,,0.0,
TENIS SAPITO,,TENIS SAPITO,0.0,1500.0,2500.0,0.0,,,,1500.0,
,,TIRANTE ESPEJUELOS,14.0,0.0,1500.0,0.0,,,,0.0,
TIRANTE SILICONA,,TIRANTE SILICONA,0.0,74.0,450.0,0.0,,,,74.0,
TOALLITA COCINA 2,,TOALLITA COCINA 2,0.0,214.0,1200.0,0.0,,,,214.0,
TOALLITAS DE COCINA,,TOALLITAS DE COCINA,15.0,0.0,350.0,0.0,,,,0.0,
,,TOBILLERA 1,2.0,0.0,1500.0,0.0,,,,0.0,
TOBILLERA,,TOBILLERA 2,2.0,586.0,2500.0,0.0,,,,586.0,
,,TOBILLERA 3,1.0,0.0,3500.0,0.0,,,,0.0,
,,TONICO CORPORAL,4.0,0.0,2500.0,0.0,,,,0.0,
,,TOP MUJER,6.0,0.0,2000.0,0.0,,,,0.0,
TRAPITO COCINA,,TRAPITO COCINA,0.0,220.0,650.0,0.0,,,,220.0,
TRATAMIENTO PESTAÑA,,TRATAMIENTO PESTAÑA,9.0,156.0,850.0,0.0,,,,156.0,
,,UÑAS MANO 1,2.0,0.0,1300.0,0.0,,,,0.0,
UÑAS DOBLE,,UÑAS MANOS,6.0,278.0,1500.0,0.0,,,,278.0,
UÑAS MANOS,,UÑAS MANOS 2,2.0,0.0,850.0,0.0,,,,0.0,
UÑAS NIÑA,,UÑAS NIÑA 1,6.0,0.0,550.0,0.0,,,,0.0,
,,UÑAS NIÑA 2,6.0,0.0,850.0,0.0,,,,0.0,
UÑAS PIES,,UÑAS PIES,0.0,150.0,850.0,0.0,,,,150.0,
VASOS,,VASOS,4.0,250.0,650.0,0.0,,,,250.0,
VELAS CAJA,,VELAS CAJA,0.0,0.0,50.0,0.0,,,,0.0,
VELAS NAV,,VELAS NAV,0.0,0.0,450.0,0.0,,,,0.0,
VENUS,,VENUS,7.0,0.0,800.0,0.0,,,,0.0,
VENUS RESPUESTO,,VENUS RESPUESTO,0.0,0.0,2500.0,0.0,,,,0.0,
VESTIDOS,,VESTIDOS,0.0,0.0,4700.0,0.0,,,,0.0,
YOYOS,,YOYOS,0.0,0.0,950.0,0.0,,,,0.0,
,,ZAPATERAS,0.0,0.0,2000.0,0.0,,,,0.0,
ÚTILES DE REPOSTERIA PAR,,ÚTILES DE REPOSTERIA PAR,0.0,0.0,1400.0,0.0,,,,0.0,
ÚTILES REPOSTERIA,,ÚTILES REPOSTERIA,0.0,0.0,1200.0,0.0,,,,0.0,
ÚTILES REPOSTERIA CAJA,,ÚTILES REPOSTERIA CAJA,0.0,0.0,4000.0,0.0,,,,0.0,
ÚTILES REPOSTERÍA TRÍO,,ÚTILES REPOSTERÍA TRÍO,0.0,392.0,1800.0,0.0,,,,392.0,
